A,B
-11.306306306306306,-187.27570935922526
-11.276276276276276,-185.67044281879834
-11.246246246246246,-184.07444345210035
-11.216216216216216,-182.48768417796902
-11.186186186186186,-180.91013791524207
-11.156156156156156,-179.34177758275726
-11.126126126126126,-177.78257609935233
-11.096096096096096,-176.23250638386492
-11.066066066066066,-174.6915413551328
-11.036036036036036,-173.1596539319938
-11.006006006006006,-171.63681703328555
-10.975975975975976,-170.1230035778458
-10.945945945945946,-168.61818648451225
-10.915915915915916,-167.12233867212265
-10.885885885885886,-165.63543305951475
-10.855855855855856,-164.1574425655263
-10.825825825825826,-162.68834010899496
-10.795795795795796,-161.22809860875853
-10.765765765765765,-159.77669098365467
-10.735735735735735,-158.33409015252118
-10.705705705705705,-156.9002690341957
-10.675675675675675,-155.47520054751607
-10.645645645645645,-154.05885761131995
-10.615615615615615,-152.65121314444514
-10.585585585585585,-151.2522400657292
-10.555555555555555,-149.86191129401004
-10.525525525525525,-148.4801997481253
-10.495495495495495,-147.10707834691274
-10.465465465465465,-145.74252000921007
-10.435435435435435,-144.3864976538551
-10.405405405405405,-143.03898419968544
-10.375375375375375,-141.69995256553884
-10.345345345345345,-140.36937567025308
-10.315315315315315,-139.04722643266592
-10.285285285285285,-137.73347777161501
-10.255255255255255,-136.42810260593808
-10.225225225225225,-135.1310738544729
-10.195195195195195,-133.84236443605724
-10.165165165165165,-132.56194726952873
-10.135135135135135,-131.28979527372513
-10.105105105105105,-130.0258813674842
-10.075075075075075,-128.7701784696437
-10.045045045045045,-127.52265949904128
-10.015015015015015,-126.2832973745147
-9.984984984984985,-125.05206501490173
-9.954954954954955,-123.82893533904004
-9.924924924924925,-122.61388126576738
-9.894894894894895,-121.4068757139215
-9.864864864864865,-120.20789160234008
-9.834834834834835,-119.01690184986094
-9.804804804804805,-117.83387937532171
-9.774774774774775,-116.65879709756018
-9.744744744744745,-115.49162793541407
-9.714714714714715,-114.33234480772106
-9.684684684684685,-113.18092063331895
-9.654654654654655,-112.03732833104547
-9.624624624624625,-110.90154081973827
-9.594594594594595,-109.77353101823516
-9.564564564564565,-108.65327184537387
-9.534534534534535,-107.54073621999206
-9.504504504504505,-106.43589706092749
-9.474474474474475,-105.33872728701792
-9.444444444444445,-104.24919981710104
-9.414414414414415,-103.16728757001462
-9.384384384384385,-102.09296346459638
-9.354354354354355,-101.02620041968399
-9.324324324324325,-99.96697135411523
-9.294294294294295,-98.91524918672786
-9.264264264264265,-97.87100683635956
-9.234234234234235,-96.83421722184809
-9.204204204204204,-95.80485326203117
-9.174174174174174,-94.7828878757465
-9.144144144144144,-93.76829398183185
-9.114114114114114,-92.76104449912492
-9.084084084084084,-91.76111234646346
-9.054054054054054,-90.76847044268519
-9.024024024024024,-89.78309170662786
-8.993993993993994,-88.80494905712918
-8.963963963963964,-87.83401541302686
-8.933933933933934,-86.87026369315868
-8.903903903903904,-85.91366681636231
-8.873873873873874,-84.96419770147553
-8.843843843843844,-84.02182926733603
-8.813813813813814,-83.0865344327816
-8.783783783783784,-82.15828611664989
-8.753753753753754,-81.23705723777869
-8.723723723723724,-80.3228207150057
-8.693693693693694,-79.41554946716866
-8.663663663663664,-78.51521641310529
-8.633633633633634,-77.62179447165336
-8.603603603603604,-76.73525656165054
-8.573573573573574,-75.85557560193459
-8.543543543543544,-74.9827245113432
-8.513513513513514,-74.11667620871421
-8.483483483483484,-73.25740361288524
-8.453453453453454,-72.40487964269406
-8.423423423423424,-71.55907721697835
-8.393393393393394,-70.71996925457594
-8.363363363363364,-69.8875286743245
-8.333333333333334,-69.06172839506175
-8.303303303303304,-68.24254133562542
-8.273273273273274,-67.42994041485326
-8.243243243243244,-66.623898551583
-8.213213213213214,-65.82438866465236
-8.183183183183184,-65.03138367289907
-8.153153153153154,-64.24485649516086
-8.123123123123124,-63.46478005027546
-8.093093093093094,-62.69112725708062
-8.063063063063064,-61.92387103441403
-8.033033033033034,-61.16298430111344
-8.003003003003004,-60.40843997601656
-7.972972972972973,-59.66021097796115
-7.942942942942943,-58.91827022578494
-7.912912912912913,-58.18259063832565
-7.882882882882883,-57.45314513442101
-7.852852852852853,-56.72990663290872
-7.822822822822823,-56.01284805262656
-7.792792792792793,-55.30194231241222
-7.762762762762763,-54.59716233110346
-7.732732732732733,-53.898481027538
-7.702702702702703,-53.205871320553555
-7.672672672672673,-52.51930612898787
-7.642642642642643,-51.83875837167868
-7.612612612612613,-51.16420096746368
-7.5825825825825826,-50.49560683518063
-7.5525525525525525,-49.832948893667265
-7.5225225225225225,-49.17620006176129
-7.4924924924924925,-48.52533325830045
-7.4624624624624625,-47.880321402122476
-7.4324324324324325,-47.2411374120651
-7.402402402402402,-46.607754206966035
-7.372372372372372,-45.98014470566301
-7.342342342342342,-45.358281826993775
-7.312312312312312,-44.74213848979605
-7.282282282282282,-44.131687612907555
-7.252252252252252,-43.52690211516605
-7.222222222222222,-42.92775491540923
-7.192192192192192,-42.33421893247484
-7.162162162162162,-41.74626708520061
-7.132132132132132,-41.16387229242426
-7.102102102102102,-40.587007472983544
-7.072072072072072,-40.015645545716154
-7.042042042042042,-39.449759429459846
-7.012012012012012,-38.889322043052346
-6.981981981981982,-38.33430630533138
-6.951951951951952,-37.784685135134694
-6.921921921921922,-37.24043145129998
-6.891891891891892,-36.70151817266499
-6.861861861861862,-36.16791821806746
-6.831831831831832,-35.639604506345115
-6.801801801801802,-35.11654995633569
-6.771771771771772,-34.5987274868769
-6.741741741741742,-34.08611001680647
-6.711711711711712,-33.57867046496217
-6.681681681681682,-33.07638175018167
-6.651651651651652,-32.57921679130275
-6.621621621621622,-32.08714850716312
-6.591591591591592,-31.6001498166005
-6.561561561561562,-31.118193638452635
-6.531531531531532,-30.641252891557254
-6.501501501501502,-30.169300494752076
-6.471471471471472,-29.70230936687483
-6.441441441441442,-29.240252426763263
-6.411411411411412,-28.783102593255098
-6.381381381381382,-28.330832785188043
-6.351351351351352,-27.883415921399852
-6.321321321321322,-27.440824920728247
-6.291291291291292,-27.00303270201096
-6.261261261261262,-26.570012184085723
-6.231231231231231,-26.141736285790238
-6.201201201201201,-25.71817792596228
-6.171171171171171,-25.299310023439553
-6.141141141141141,-24.885105497059783
-6.111111111111111,-24.475537265660712
-6.081081081081081,-24.070578248080068
-6.051051051051051,-23.67020136315557
-6.021021021021021,-23.27437952972496
-5.990990990990991,-22.88308566662596
-5.960960960960961,-22.496292692696297
-5.930930930930931,-22.113973526773712
-5.900900900900901,-21.73610108769592
-5.870870870870871,-21.362648294300666
-5.8408408408408405,-20.993588065425662
-5.8108108108108105,-20.62889331990866
-5.7807807807807805,-20.26853697658736
-5.7507507507507505,-19.912491954299522
-5.7207207207207205,-19.56073117188286
-5.6906906906906904,-19.213227548175105
-5.66066066066066,-18.86995400201399
-5.63063063063063,-18.530883452237237
-5.6006006006006,-18.19598881768258
-5.57057057057057,-17.86524301718775
-5.54054054054054,-17.53861896959048
-5.51051051051051,-17.21608959372849
-5.48048048048048,-16.897627808439516
-5.45045045045045,-16.583206532561288
-5.42042042042042,-16.272798684931537
-5.39039039039039,-15.966377184387987
-5.36036036036036,-15.663914949768367
-5.33033033033033,-15.365384899910415
-5.3003003003003,-15.070759953651852
-5.27027027027027,-14.780013029830412
-5.24024024024024,-14.493117047283825
-5.21021021021021,-14.210044924849818
-5.18018018018018,-13.930769581366123
-5.15015015015015,-13.655263935670463
-5.12012012012012,-13.383500906600583
-5.09009009009009,-13.115453412994192
-5.06006006006006,-12.851094373689039
-5.03003003003003,-12.590396707522844
-5.0,-12.333333333333332
-4.96996996996997,-12.07987716995824
-4.93993993993994,-11.830001136235298
-4.90990990990991,-11.583678151002232
-4.87987987987988,-11.34088113309677
-4.84984984984985,-11.101583001356646
-4.81981981981982,-10.865756674619591
-4.78978978978979,-10.633375071723329
-4.75975975975976,-10.404411111505592
-4.72972972972973,-10.178837712804109
-4.6996996996997,-9.956627794456615
-4.66966966966967,-9.737754275300832
-4.63963963963964,-9.52219007417449
-4.60960960960961,-9.309908109915323
-4.57957957957958,-9.10088130136106
-4.54954954954955,-8.895082567349428
-4.51951951951952,-8.69248482671816
-4.48948948948949,-8.493060998304983
-4.45945945945946,-8.296784000947625
-4.42942942942943,-8.103626753483818
-4.3993993993994,-7.913562174751291
-4.36936936936937,-7.726563183587778
-4.33933933933934,-7.542602698831001
-4.3093093093093096,-7.361653639318693
-4.2792792792792795,-7.183688923888585
-4.2492492492492495,-7.008681471378402
-4.2192192192192195,-6.836604200625882
-4.1891891891891895,-6.667430030468745
-4.1591591591591595,-6.501131879744728
-4.129129129129129,-6.337682667291556
-4.099099099099099,-6.177055311946962
-4.069069069069069,-6.019222732548672
-4.039039039039039,-5.86415784793442
-4.009009009009009,-5.711833576941929
-3.978978978978979,-5.562222838408934
-3.948948948948949,-5.415298551173162
-3.918918918918919,-5.271033634072348
-3.888888888888889,-5.129401005944215
-3.858858858858859,-4.990373585626495
-3.828828828828829,-4.853924291956918
-3.798798798798799,-4.720026043773213
-3.7687687687687688,-4.588651759913111
-3.7387387387387387,-4.459774359214338
-3.7087087087087087,-4.333366760514629
-3.6786786786786787,-4.209401882651708
-3.6486486486486487,-4.087852644463307
-3.6186186186186187,-3.968691964787159
-3.5885885885885886,-3.8518927624609884
-3.5585585585585586,-3.737427956322527
-3.5285285285285286,-3.625270465209503
-3.4984984984984986,-3.5153932079596477
-3.4684684684684686,-3.407769103410691
-3.4384384384384385,-3.3023710704003615
-3.4084084084084085,-3.1991720277663878
-3.3783783783783785,-3.0981448943465018
-3.3483483483483485,-2.9992625889784317
-3.3183183183183185,-2.9024980304999066
-3.2882882882882885,-2.8078241377486575
-3.2582582582582584,-2.7152138295624124
-3.2282282282282284,-2.6246400247789023
-3.1981981981981984,-2.5360756422358564
-3.1681681681681684,-2.4494936007710044
-3.1381381381381384,-2.3648668192220756
-3.108108108108108,-2.2821682164267987
-3.078078078078078,-2.2013707112229053
-3.048048048048048,-2.1224472224481232
-3.018018018018018,-2.0453706689401834
-2.987987987987988,-1.9701139695368148
-2.957957957957958,-1.8966500430757476
-2.9279279279279278,-1.8249518083947098
-2.8978978978978978,-1.7549921843314324
-2.8678678678678677,-1.6867440897236454
-2.8378378378378377,-1.620180443409077
-2.8078078078078077,-1.5552741642254575
-2.7777777777777777,-1.4919981710105166
-2.7477477477477477,-1.4303253826019828
-2.7177177177177176,-1.3702287178375876
-2.6876876876876876,-1.3116810955550595
-2.6576576576576576,-1.2546554345921277
-2.6276276276276276,-1.1991246537865226
-2.5975975975975976,-1.1450616719759732
-2.5675675675675675,-1.0924394079982096
-2.5375375375375375,-1.0412307806909613
-2.5075075075075075,-0.9914087088919579
-2.4774774774774775,-0.9429461114389284
-2.4474474474474475,-0.8958159071696032
-2.4174174174174174,-0.8499910149217111
-2.3873873873873874,-0.8054443535329825
-2.3573573573573574,-0.7621488418411468
-2.3273273273273274,-0.7200773986839328
-2.2972972972972974,-0.6792029428990713
-2.2672672672672673,-0.6394983933242913
-2.2372372372372373,-0.6009366687973223
-2.2072072072072073,-0.5634906881558939
-2.1771771771771773,-0.5271333702377359
-2.1471471471471473,-0.4918376338805779
-2.1171171171171173,-0.457576397922149
-2.0870870870870872,-0.4243225812001796
-2.057057057057057,-0.39204910255239867
-2.027027027027027,-0.3607288808165361
-1.996996996996997,-0.3303348348303212
-1.966966966966967,-0.3008398834314838
-1.936936936936937,-0.2722169454577539
-1.906906906906907,-0.24443893974686026
-1.8768768768768769,-0.21747878513653296
-1.8468468468468469,-0.1913094004645015
-1.8168168168168168,-0.16590370456849546
-1.7867867867867868,-0.14123461628624445
-1.7567567567567568,-0.11727505445547814
-1.7267267267267268,-0.09399793791392597
-1.6966966966966968,-0.07137618549931757
-1.6666666666666667,-0.04938271604938271
-1.6366366366366367,-0.027990448401850943
-1.6066066066066067,-0.0071723013944514635
-1.5765765765765767,0.013098806135085628
-1.5465465465465464,0.032849955349031124
-1.5165165165165164,0.05210822740965504
-1.4864864864864864,0.07090070347922794
-1.4564564564564564,0.08925446472002052
-1.4264264264264264,0.10719659229430273
-1.3963963963963963,0.12475416736434519
-1.3663663663663663,0.14195427109241832
-1.3363363363363363,0.1588239846407925
-1.3063063063063063,0.1753903891717381
-1.2762762762762763,0.19168056584752569
-1.2462462462462462,0.20772159583042543
-1.2162162162162162,0.22354056028270786
-1.1861861861861862,0.23916454036664336
-1.1561561561561562,0.25462061724450236
-1.1261261261261262,0.2699358720785553
-1.0960960960960962,0.28513738603107247
-1.0660660660660661,0.3002522402643244
-1.0360360360360361,0.3153075159405815
-1.006006006006006,0.33033029422211396
-0.975975975975976,0.34534765627119246
-0.9459459459459459,0.36038668325008716
-0.9159159159159159,0.3754744563210688
-0.8858858858858859,0.39063805664640733
-0.8558558558558559,0.40590456538837344
-0.8258258258258259,0.42130106370923764
-0.7957957957957958,0.4368546327712702
-0.7657657657657657,0.4525923537367414
-0.7357357357357357,0.46854130776792174
-0.7057057057057057,0.4847285760270817
-0.6756756756756757,0.5011812396764916
-0.6456456456456456,0.5179263798784219
-0.6156156156156156,0.5349910777951431
-0.5855855855855856,0.5524024145889254
-0.5555555555555556,0.5701874714220393
-0.5255255255255256,0.5883733294567552
-0.4954954954954955,0.6069870698553435
-0.46546546546546547,0.6260557737800746
-0.43543543543543545,0.645606522393219
-0.40540540540540543,0.6656663968570469
-0.37537537537537535,0.686262478333829
-0.34534534534534533,0.7074218479858354
-0.3153153153153153,0.7291715869753367
-0.2852852852852853,0.7515387764646032
-0.2552552552552553,0.7745504976159054
-0.22522522522522523,0.7982338315915135
-0.19519519519519518,0.8226158595536984
-0.16516516516516516,0.8477236626647299
-0.13513513513513514,0.8735843220868788
-0.10510510510510511,0.9002249189824152
-0.07507507507507508,0.9276725345136098
-0.04504504504504504,0.955954249842733
-0.015015015015015015,0.9850971461320549
0.015015015015015015,1.0151283045438462
0.04504504504504504,1.046074806240377
0.07507507507507508,1.0779637323839182
0.10510510510510511,1.11082216413674
0.13513513513513514,1.1446771826611124
0.16516516516516516,1.1795558691193064
0.19519519519519518,1.2154853046735918
0.22522522522522523,1.2524925704862397
0.2552552552552553,1.2906047477195202
0.2852852852852853,1.3298489175357033
0.3153153153153153,1.37025216109706
0.34534534534534533,1.4118415595658602
0.37537537537537535,1.4546441941043748
0.40540540540540543,1.498687145874874
0.43543543543543545,1.5439974960396283
0.46546546546546547,1.5906023257609079
0.4954954954954955,1.638528716200983
0.5255255255255256,1.6878037485221247
0.5555555555555556,1.7384545038866026
0.5855855855855856,1.7905080634566877
0.6156156156156156,1.8439915083946503
0.6456456456456456,1.8989319198627606
0.6756756756756757,1.955356379023289
0.7057057057057057,2.0132919670385063
0.7357357357357357,2.0727657650706828
0.7657657657657657,2.133804854282088
0.7957957957957958,2.196436315834994
0.8258258258258259,2.2606872308916697
0.8558558558558559,2.326584680614386
0.8858858858858859,2.394155746165414
0.9159159159159159,2.4634275087070225
0.9459459459459459,2.5344270494014833
0.975975975975976,2.6071814494110663
1.006006006006006,2.6817177898980424
1.0360360360360361,2.7580631520246817
1.0660660660660661,2.8362446169532536
1.0960960960960962,2.91628926584603
1.1261261261261262,2.9982241798652804
1.1561561561561562,3.082076440173276
1.1861861861861862,3.1678731279322863
1.2162162162162162,3.255641324304582
1.2462462462462462,3.345408110452434
1.2762762762762763,3.437200567538112
1.3063063063063063,3.531045776723887
1.3363363363363363,3.6269708191720293
1.3663663663663663,3.7250027760448092
1.3963963963963963,3.825168728504497
1.4264264264264264,3.9274957577133627
1.4564564564564564,4.032010944833678
1.4864864864864864,4.138741371027711
1.5165165165165164,4.247714117457734
1.5465465465465464,4.358956265286018
1.5765765765765767,4.472494895674833
1.6066066066066067,4.588357089786448
1.6366366366366367,4.706569928783134
1.6666666666666667,4.8271604938271615
1.6966966966966968,4.9501558660808005
1.7267267267267268,5.075583126706322
1.7567567567567568,5.203469356865997
1.7867867867867868,5.333841637722094
1.8168168168168168,5.466727050436887
1.8468468468468469,5.602152676172643
1.8768768768768769,5.740145596091633
1.906906906906907,5.880732891356127
1.936936936936937,6.023941643128397
1.966966966966967,6.169798932570714
1.996996996996997,6.318331840845345
2.027027027027027,6.469567449114564
2.057057057057057,6.623532838540639
2.0870870870870872,6.780255090285843
2.1171171171171173,6.939761285512443
2.1471471471471473,7.102078505382711
2.1771771771771773,7.267233831058918
2.2072072072072073,7.435254343703334
2.2372372372372373,7.60616712447823
2.2672672672672673,7.779999254545873
2.2972972972972974,7.956777815068538
2.3273273273273274,8.136529887208493
2.3573573573573574,8.31928255212801
2.3873873873873874,8.505062890989358
2.4174174174174174,8.693897984954807
2.4474474474474475,8.885814915186629
2.4774774774774775,9.080840762847094
2.5075075075075075,9.279002609098471
2.5375375375375375,9.480327535103031
2.5675675675675675,9.684842622023044
2.5975975975975976,9.892574951020784
2.6276276276276276,10.103551603258516
2.6576576576576576,10.317799659898515
2.6876876876876876,10.535346202103048
2.7177177177177176,10.756218311034386
2.7477477477477477,10.980443067854804
2.7777777777777777,11.208047553726566
2.8078078078078077,11.439058849811943
2.8378378378378377,11.673504037273212
2.8678678678678677,11.911410197272634
2.8978978978978978,12.152804410972486
2.9279279279279278,12.39771375953504
2.957957957957958,12.64616532412256
2.987987987987988,12.898186185897318
3.018018018018018,13.153803426021588
3.048048048048048,13.413044125657638
3.078078078078078,13.675935365967739
3.108108108108108,13.94250422811416
3.1381381381381384,14.212777793259178
3.1681681681681684,14.486783142565052
3.1981981981981984,14.76454735719406
3.2282282282282284,15.04609751830847
3.2582582582582584,15.331460707070551
3.2882882882882885,15.620664004642581
3.3183183183183185,15.91373449218682
3.3483483483483485,16.210699250865545
3.3783783783783785,16.511585361841025
3.4084084084084085,16.816419906275527
3.4384384384384385,17.12522996533133
3.4684684684684686,17.438042620170698
3.4984984984984986,17.754884951955894
3.5285285285285286,18.075784041849207
3.5585585585585586,18.400766971012892
3.5885885885885886,18.72986082060923
3.6186186186186187,19.06309267180048
3.6486486486486487,19.40048960574892
3.6786786786786787,19.74207870361682
3.7087087087087087,20.087887046566447
3.7387387387387387,20.437941715760072
3.7687687687687688,20.792269792359974
3.798798798798799,21.150898357528412
3.828828828828829,21.51385449242766
3.858858858858859,21.88116527821999
3.888888888888889,22.252857796067673
3.918918918918919,22.628959127132976
3.948948948948949,23.00949635257817
3.978978978978979,23.39449655356553
4.009009009009009,23.78398681125733
4.039039039039039,24.177994206815825
4.069069069069069,24.576545821403293
4.099099099099099,24.97966873618201
4.129129129129129,25.38739003231424
4.1591591591591595,25.799736790962257
4.1891891891891895,26.216736093288326
4.2192192192192195,26.638415020454723
4.2492492492492495,27.064800653623713
4.2792792792792795,27.495920073957574
4.3093093093093096,27.93180036261857
4.33933933933934,28.372468600768975
4.36936936936937,28.81795186957106
4.3993993993994,29.26827725018709
4.42942942942943,29.72347182377934
4.45945945945946,30.18356267151008
4.48948948948949,30.648576874541583
4.51951951951952,31.11854151403611
4.54954954954955,31.593483671155937
4.57957957957958,32.07343042706334
4.60960960960961,32.55840886292059
4.63963963963964,33.04844605988994
4.66966966966967,33.54356909913368
4.6996996996997,34.04380506181406
4.72972972972973,34.54918102909337
4.75975975975976,35.05972408213388
4.78978978978979,35.57546130209785
4.81981981981982,36.09641977014755
4.84984984984985,36.62262656744526
4.87987987987988,37.15410877515325
4.90990990990991,37.69089347443377
4.93993993993994,38.23300774644912
4.96996996996997,38.780478672361546
5.0,39.33333333333333
5.03003003003003,39.89159881052675
5.06006006006006,40.45530218510406
5.09009009009009,41.02447053822753
5.12012012012012,41.59913095105946
5.15015015015015,42.17931050476208
5.18018018018018,42.76503628049768
5.21021021021021,43.35633535942854
5.24024024024024,43.953234822716915
5.27027027027027,44.555761751525075
5.3003003003003,45.1639432270153
5.33033033033033,45.77780633034986
5.36036036036036,46.397378142691025
5.39039039039039,47.02268574520105
5.42042042042042,47.65375621904222
5.45045045045045,48.2906166453768
5.48048048048048,48.933294105367075
5.51051051051051,49.581815680175296
5.54054054054054,50.236208450963744
5.57057057057057,50.896499498894684
5.6006006006006,51.56271590513039
5.63063063063063,52.23488475083313
5.66066066066066,52.91303311716518
5.6906906906906904,53.59718808528879
5.7207207207207205,54.287376736366255
5.7507507507507505,54.98362615155985
5.7807807807807805,55.68596341203181
5.8108108108108105,56.39441559894445
5.8408408408408405,57.10900979346
5.870870870870871,57.829773076740764
5.900900900900901,58.55673252994898
5.930930930930931,59.28991523424695
5.960960960960961,60.029348270796916
5.990990990990991,60.77505872076117
6.021021021021021,61.52707366530198
6.051051051051051,62.28542018558159
6.081081081081081,63.050125362762316
6.111111111111111,63.82121627800639
6.141141141141141,64.5987200124761
6.171171171171171,65.38266364733371
6.201201201201201,66.1730742637415
6.231231231231231,66.96997894286172
6.261261261261262,67.77340476585668
6.291291291291292,68.5833788138886
6.321321321321322,69.39992816811979
6.351351351351352,70.2230799097125
6.381381381381382,71.052861119829
6.411411411411412,71.88929887963157
6.441441441441442,72.73242027028246
6.471471471471472,73.58225237294397
6.501501501501502,74.43882226877835
6.531531531531532,75.3021570389479
6.561561561561562,76.17228376461483
6.591591591591592,77.04922952694147
6.621621621621622,77.93302140709008
6.651651651651652,78.8236864862229
6.681681681681682,79.72125184550222
6.711711711711712,80.62574456609033
6.741741741741742,81.53719172914946
6.771771771771772,82.4556204158419
6.801801801801802,83.38105770732993
6.831831831831832,84.3135306847758
6.861861861861862,85.2530664293418
6.891891891891892,86.19969202219019
6.921921921921922,87.15343454448326
6.951951951951952,88.11432107738325
6.981981981981982,89.08237870205244
7.012012012012012,90.05763449965309
7.042042042042042,91.0401155513475
7.072072072072072,92.02984893829793
7.102102102102102,93.02686174166664
7.132132132132132,94.03118104261588
7.162162162162162,95.04283392230798
7.192192192192192,96.06184746190517
7.222222222222222,97.08824874256973
7.252252252252252,98.12206484546391
7.282282282282282,99.16332285175001
7.312312312312312,100.21204984259029
7.342342342342342,101.26827289914701
7.372372372372372,102.33201910258245
7.402402402402402,103.40331553405889
7.4324324324324325,104.48218927473859
7.4624624624624625,105.5686674057838
7.4924924924924925,106.66277700835681
7.5225225225225225,107.7645451636199
7.5525525525525525,108.87399895273535
7.5825825825825826,109.99116545686539
7.612612612612613,111.1160717571723
7.642642642642643,112.24874493481839
7.672672672672673,113.38921207096588
7.702702702702703,114.53750024677709
7.732732732732733,115.69363654341423
7.762762762762763,116.85764804203963
7.792792792792793,118.02956182381551
7.822822822822823,119.2094049699042
7.852852852852853,120.3972045614679
7.882882882882883,121.59298767966895
7.912912912912913,122.79678140566958
7.942942942942943,124.00861282063202
7.972972972972973,125.22850900571864
8.003003003003004,126.45649704209166
8.033033033033034,127.69260401091334
8.063063063063064,128.93685699334594
8.093093093093094,130.18928307055177
8.123123123123124,131.44990932369302
8.153153153153154,132.7187628339321
8.183183183183184,133.99587068243113
8.213213213213214,135.28125995035248
8.243243243243244,136.5749577188584
8.273273273273274,137.87699106911114
8.303303303303304,139.18738708227298
8.333333333333334,140.5061728395062
8.363363363363364,141.83337542197305
8.393393393393394,143.1690219108358
8.423423423423424,144.51313938725673
8.453453453453454,145.8657549323982
8.483483483483484,147.2268956274223
8.513513513513514,148.59658855349142
8.543543543543544,149.97486079176778
8.573573573573574,151.36173942341372
8.603603603603604,152.75725152959146
8.633633633633634,154.16142419146325
8.663663663663664,155.57428449019142
8.693693693693694,156.99585950693816
8.723723723723724,158.42617632286584
